Date,Close
2023-10-20,349.8432922363281
2023-10-23,350.89886474609375
2023-10-24,354.31243896484375
2023-10-25,345.64044189453125
2023-10-26,339.0500183105469
2023-10-27,340.67791748046875
2023-10-30,344.5157470703125
2023-10-31,346.1632995605469
2023-11-01,352.17156982421875
2023-11-02,358.5647277832031
2023-11-03,362.77740478515625
2023-11-06,364.2572937011719
2023-11-07,367.7004699707031
2023-11-08,367.937255859375
2023-11-09,365.1057434082031
2023-11-10,373.31414794921875
2023-11-13,372.14996337890625
2023-11-14,380.1610412597656
2023-11-15,380.4471130371094
2023-11-16,380.7727355957031
2023-11-17,380.861572265625
2023-11-20,385.4985046386719
2023-11-21,383.25897216796875
2023-11-22,384.82757568359375
2023-11-24,384.28497314453125
2023-11-27,383.9496154785156
2023-11-28,384.9558410644531
2023-11-29,384.5810241699219
2023-11-30,383.61407470703125
2023-12-01,384.70916748046875
2023-12-04,381.1377868652344
2023-12-05,382.0946960449219
2023-12-06,379.88482666015625
2023-12-07,385.1925964355469
2023-12-08,386.9093017578125
2023-12-11,390.21435546875
2023-12-12,393.3221740722656
2023-12-13,398.3240966796875
2023-12-14,397.97882080078125
2023-12-15,399.90264892578125
2023-12-18,402.4214782714844
2023-12-19,404.4776611328125
2023-12-20,398.4672546386719
2023-12-21,403.1036071777344
2023-12-22,403.7066345214844
2023-12-26,406.1780090332031
2023-12-27,407.0049133300781
2023-12-28,406.8070068359375
2023-12-29,405.0465087890625
2024-01-02,398.1922302246094
2024-01-03,393.978759765625
2024-01-04,391.95111083984375
2024-01-05,392.41595458984375
2024-01-08,400.5264587402344
2024-01-09,401.31768798828125
2024-01-10,404.0376281738281
2024-01-11,404.8783874511719
2024-01-12,405.0860595703125
2024-01-16,405.0465087890625
2024-01-17,402.7616882324219
2024-01-18,408.47857666015625
2024-01-19,416.5790710449219
2024-01-22,417.1231384277344
2024-01-23,418.85400390625
2024-01-24,421.1783142089844
2024-01-25,421.6926574707031
2024-01-26,419.1803894042969
2024-01-29,423.47296142578125
2024-01-30,420.65411376953125
2024-01-31,412.4151611328125
2024-02-01,417.271484375
2024-02-02,424.3235778808594
2024-02-05,423.7697448730469
2024-02-06,422.9190979003906
2024-02-07,427.2710266113281
2024-02-08,428.0622863769531
2024-02-09,432.2757568359375
2024-02-12,430.58441162109375
2024-02-13,423.8686218261719
2024-02-14,428.4875793457031
2024-02-15,429.7635498046875
2024-02-16,425.8665771484375
2024-02-20,422.6520690917969
2024-02-21,420.9607238769531
2024-02-22,433.28460693359375
2024-02-23,432.00872802734375
2024-02-26,431.7812194824219
2024-02-27,432.81976318359375
2024-02-28,430.5152282714844
2024-02-29,434.2044372558594
2024-03-01,440.74224853515625
2024-03-04,439.16961669921875
2024-03-05,431.28668212890625
2024-03-06,433.99676513671875
2024-03-07,440.5840148925781
2024-03-08,434.2242126464844
2024-03-11,432.6120910644531
2024-03-12,438.81353759765625
2024-03-13,435.4408264160156
2024-03-14,434.3429260253906
2024-03-15,429.17999267578125
2024-03-18,433.27325439453125
2024-03-19,434.3527526855469
2024-03-20,439.50274658203125
2024-03-21,441.58258056640625
2024-03-22,442.087646484375
2024-03-25,440.48321533203125
2024-03-26,439.0570983886719
2024-03-27,440.55255126953125
2024-03-28,439.7404479980469
2024-04-01,440.67138671875
2024-04-02,436.8683166503906
2024-04-03,437.84881591796875
2024-04-04,431.1537780761719
2024-04-05,436.2344665527344
2024-04-08,436.36322021484375
2024-04-09,437.9775695800781
2024-04-10,434.1546630859375
2024-04-11,441.0873718261719
2024-04-12,434.05560302734375
2024-04-15,426.91497802734375
2024-04-16,426.9545593261719
2024-04-17,421.74517822265625
2024-04-18,419.33856201171875
2024-04-19,410.66278076171875
2024-04-22,414.79266357421875
2024-04-23,420.9825439453125
2024-04-24,422.40875244140625
2024-04-25,420.3685302734375
2024-04-26,426.85552978515625
2024-04-29,428.5887145996094
2024-04-30,420.5072021484375
2024-05-01,417.4666748046875
2024-05-02,422.7949523925781
2024-05-03,431.2924499511719
2024-05-06,436.0166015625
2024-05-07,436.0859375
2024-05-08,435.82843017578125
2024-05-09,436.7791748046875
2024-05-10,437.8092041015625
2024-05-13,438.8193664550781
2024-05-14,441.6419982910156
2024-05-15,448.54498291015625
2024-05-16,447.63385009765625
2024-05-17,447.4159240722656
2024-05-20,450.5356140136719
2024-05-21,451.4170227050781
2024-05-22,451.3279113769531
2024-05-23,449.2976379394531
2024-05-24,453.54638671875
2024-05-28,455.2597351074219
2024-05-29,452.0509338378906
2024-05-30,447.20794677734375
2024-05-31,446.3759765625
2024-06-03,448.7727355957031
2024-06-04,450.00079345703125
2024-06-05,459.0727233886719
2024-06-06,458.9142761230469
2024-06-07,458.50823974609375
2024-06-10,460.3601989746094
2024-06-11,463.51953125
2024-06-12,469.590576171875
2024-06-13,472.1358642578125
2024-06-14,474.5821838378906
2024-06-17,480.3957214355469
2024-06-18,480.54425048828125
2024-06-20,476.8402404785156
2024-06-21,475.5625915527344
2024-06-24,470.1485290527344
2024-06-25,475.52496337890625
2024-06-26,476.5069580078125
2024-06-27,477.7369689941406
2024-06-28,475.257080078125
2024-07-01,478.0445251464844
2024-07-02,483.0638427734375
2024-07-03,487.0912170410156
2024-07-05,492.1700134277344
2024-07-08,493.3405456542969
2024-07-09,493.7670593261719
2024-07-10,498.9153137207031
2024-07-11,487.9739990234375
2024-07-12,490.84075927734375
2024-07-15,492.1600646972656
2024-07-16,492.3485412597656
2024-07-17,477.8957214355469
2024-07-18,475.6340637207031
2024-07-19,471.418212890625
2024-07-22,478.4413146972656
2024-07-23,476.75494384765625
2024-07-24,459.6536560058594
2024-07-25,454.584716796875
2024-07-26,459.2469177246094
2024-07-29,460.1694030761719
2024-07-30,453.85064697265625
2024-07-31,467.2817687988281
2024-08-01,455.9635314941406
2024-08-02,445.1412353515625
2024-08-05,431.86883544921875
2024-08-06,435.9954528808594
2024-08-07,431.2736511230469
2024-08-08,444.4667663574219
2024-08-09,446.78790283203125
2024-08-12,447.7501220703125
2024-08-13,458.86004638671875
2024-08-14,459.00885009765625
2024-08-15,470.6048583984375
2024-08-16,471.2099609375
2024-08-19,477.39971923828125
2024-08-20,476.3978576660156
2024-08-21,478.6198425292969
2024-08-22,471.0313720703125
2024-08-23,476.13995361328125
2024-08-26,471.5174255371094
2024-08-27,472.9260559082031
2024-08-28,467.5595397949219
2024-08-29,466.8750915527344
2024-08-30,472.4399108886719
2024-09-03,458.0962219238281
2024-09-04,456.9058532714844
2024-09-05,457.3324279785156
2024-09-06,445.0817565917969
2024-09-09,450.80535888671875
2024-09-10,454.9715881347656
2024-09-11,464.85150146484375
2024-09-12,469.41448974609375
2024-09-13,471.5174255371094
2024-09-16,469.4342956542969
2024-09-17,469.68231201171875
2024-09-18,467.6487731933594
2024-09-19,479.4729309082031
2024-09-20,478.5603942871094
2024-09-23,479.828857421875
2024-09-24,482.14337158203125
2024-09-25,482.5903625488281
2024-09-26,486.21612548828125
2024-09-27,483.5141906738281
2024-09-30,484.825439453125
2024-10-01,478.07061767578125
2024-10-02,478.7461242675781
2024-10-03,478.38848876953125
2024-10-04,484.08038330078125
2024-10-07,478.89508056640625
2024-10-08,486.04718017578125
2024-10-09,489.8716125488281
2024-10-10,489.31536865234375
2024-10-11,490.0802307128906
2024-10-14,494.1927185058594
2024-10-15,487.5869140625
2024-10-16,487.6465148925781
2024-10-17,487.9842834472656
2024-10-18,491.1828308105469
2024-10-21,492.12652587890625
2024-10-22,492.6629638671875
2024-10-23,485.1134948730469
2024-10-24,489.047119140625
2024-10-25,492.0271911621094
2024-10-28,492.1066589355469
2024-10-29,496.83502197265625
2024-10-30,493.08013916015625
2024-10-31,480.63348388671875
2024-11-01,484.1896667480469
2024-11-04,482.77911376953125
2024-11-05,488.9378662109375
2024-11-06,502.2190246582031
2024-11-07,510.1260681152344
2024-11-08,510.72210693359375
2024-11-11,510.4241638183594
2024-11-12,509.500244140625
2024-11-13,508.8446350097656
2024-11-14,505.308349609375
2024-11-15,493.2688903808594
2024-11-18,496.6959533691406
2024-11-19,500.11309814453125
2024-11-20,499.8250732421875
2024-11-21,501.6230163574219
2024-11-22,502.4276123046875
2024-11-25,503.2222595214844
2024-11-26,505.9241943359375
2024-11-27,501.9408264160156
2024-11-29,506.351318359375
2024-12-02,511.8643798828125
2024-12-03,513.4339599609375
2024-12-04,519.7814331054688
2024-12-05,518.3411254882812
2024-12-06,522.9801025390625
2024-12-09,518.9074096679688
2024-12-10,517.13916015625
2024-12-11,526.3971557617188
2024-12-12,522.9998779296875
2024-12-13,527.0031127929688
2024-12-16,534.59228515625
2024-12-17,532.2380981445312
2024-12-18,513.0365600585938
2024-12-19,510.75189208984375
2024-12-20,515.2120361328125
2024-12-23,520.2316284179688
2024-12-24,527.2858276367188
2024-12-26,526.9276123046875
2024-12-27,519.9231567382812
2024-12-30,513.0081787109375
2024-12-31,508.6503601074219
2025-01-02,507.6553955078125
2025-01-03,515.9633178710938
2025-01-06,521.89306640625
2025-01-07,512.5803833007812
2025-01-08,512.669921875
2025-01-10,504.6307067871094
2025-01-13,503.0089416503906
2025-01-14,502.53131103515625
2025-01-15,514.0926513671875
2025-01-16,510.49102783203125
2025-01-17,519.1072387695312
2025-01-21,522.1517944335938
2025-01-22,528.8280639648438
2025-01-23,529.9522705078125
2025-01-24,526.9573974609375
2025-01-27,511.6153259277344
2025-01-28,519.1769409179688
2025-01-29,518.2018432617188
2025-01-30,520.41064453125
2025-01-31,519.6544799804688
2025-02-03,515.49560546875
2025-02-04,521.823486328125
2025-02-05,524.1915283203125
2025-02-06,526.9276123046875
2025-02-07,520.2813720703125
2025-02-10,526.579345703125
2025-02-11,525.3257446289062
2025-02-12,525.6341552734375
2025-02-13,533.1959228515625
2025-02-14,535.4345092773438
2025-02-18,536.6483154296875
2025-02-19,536.7975463867188
2025-02-20,534.5191650390625
2025-02-21,523.4254150390625
2025-02-24,517.2467651367188
2025-02-25,510.72979736328125
2025-02-26,511.9635009765625
2025-02-27,497.7456359863281
2025-02-28,505.60577392578125
2025-03-03,494.5419006347656
2025-03-04,493.0494384765625
2025-03-05,499.4768371582031
2025-03-06,485.7365417480469
2025-03-07,489.30841064453125
2025-03-10,470.3446350097656
2025-03-11,469.2203063964844
2025-03-12,474.51348876953125
2025-03-13,465.97674560546875
2025-03-14,477.2396240234375
2025-03-17,480.33392333984375
2025-03-18,472.1454772949219
2025-03-19,478.46343994140625
2025-03-20,476.8416748046875
2025-03-21,478.4136657714844
2025-03-24,488.9121398925781
2025-03-25,491.7021789550781
2025-03-26,482.65447998046875
2025-03-27,479.90435791015625
2025-03-28,467.26953125
2025-03-31,467.2496032714844
2025-04-01,471.01611328125
2025-04-02,474.4538269042969
2025-04-03,449.0546569824219
2025-04-04,421.16436767578125
2025-04-07,422.1806945800781
2025-04-08,414.577880859375
2025-04-09,464.3399963378906
2025-04-10,444.590576171875
2025-04-11,452.7812805175781
2025-04-14,455.8503112792969
2025-04-15,456.3584899902344
2025-04-16,442.59771728515625
2025-04-17,442.51800537109375
2025-04-21,431.567138671875
2025-04-22,442.89666748046875
2025-04-23,452.9407043457031
2025-04-24,465.6851806640625
2025-04-25,470.8766174316406
2025-04-28,470.7271423339844
2025-04-29,473.8360290527344
2025-04-30,473.7762451171875
2025-05-01,479.964111328125
2025-05-02,487.0886535644531
2025-05-05,484.198974609375
2025-05-06,479.6950988769531
2025-05-07,481.5783386230469
2025-05-08,486.55059814453125
2025-05-09,486.231689453125
2025-05-12,506.0409240722656
2025-05-13,513.75341796875
2025-05-14,516.832275390625
2025-05-15,517.4002685546875
2025-05-16,519.6522827148438
2025-05-19,520.1504516601562
2025-05-20,518.4166259765625
2025-05-21,511.21234130859375
2025-05-22,512.1690063476562
2025-05-23,507.4259033203125
2025-05-27,519.3632202148438
2025-05-28,517.0614624023438
2025-05-29,518.077880859375
2025-05-30,517.2607421875
2025-06-02,521.34619140625
2025-06-03,525.4215698242188
2025-06-04,526.8863525390625
2025-06-05,522.9205322265625
2025-06-06,528.0322875976562
2025-06-09,528.8095092773438
2025-06-10,532.3070068359375
2025-06-11,530.5133666992188
2025-06-12,531.7589111328125
2025-06-13,525.0828857421875
2025-06-16,532.38671875
2025-06-17,527.1953125
2025-06-18,527.1055297851562
2025-06-20,524.9533081054688
2025-06-23,530.3511352539062
2025-06-24,538.4612426757812
2025-06-25,539.8377685546875
2025-06-26,544.885498046875
2025-06-27,546.7509155273438
2025-06-30,550.292236328125
2025-07-01,545.653564453125
2025-07-02,549.4542846679688
2025-07-03,554.8610229492188
2025-07-07,550.6813354492188
2025-07-08,550.9906005859375
2025-07-09,554.8909912109375
2025-07-10,554.0929565429688
2025-07-11,552.845947265625
2025-07-14,554.85107421875
2025-07-15,555.3598022460938
2025-07-16,555.9284057617188
2025-07-17,560.4273681640625
2025-07-18,559.8887329101562
2025-07-21,562.7916259765625
2025-07-22,559.8787841796875
2025-07-23,562.4324951171875
2025-07-24,563.6295776367188
2025-07-25,564.9862670898438
2025-07-28,566.7518920898438
2025-07-29,565.8740844726562
2025-07-30,566.6322631835938
2025-07-31,563.6295776367188
2025-08-01,552.5267333984375
2025-08-04,562.7218017578125
2025-08-05,558.901123046875
2025-08-06,565.9339599609375
2025-08-07,567.8491821289062
2025-08-08,573.146240234375
2025-08-11,571.4503784179688
2025-08-12,578.6328125
2025-08-13,578.922119140625
2025-08-14,578.4732666015625
2025-08-15,575.929443359375
2025-08-18,575.699951171875
2025-08-19,567.88916015625
2025-08-20,564.5174560546875
2025-08-21,561.90380859375
2025-08-22,570.5725708007812
2025-08-25,568.9265747070312
2025-08-26,571.2109985351562
2025-08-27,572.0888671875
2025-08-28,575.6701049804688
2025-08-29,569.0064086914062
2025-09-02,564.2380981445312
2025-09-03,568.67724609375
2025-09-04,573.8245849609375
2025-09-05,574.6525268554688
2025-09-08,577.4556884765625
2025-09-09,579.0917358398438
2025-09-10,579.28125
2025-09-11,582.6529541015625
2025-09-12,585.2266235351562
2025-09-15,590.234375
2025-09-16,589.7356567382812
2025-09-17,588.5585327148438
2025-09-18,593.865478515625
2025-09-19,597.8856201171875
2025-09-22,601.4251098632812
2025-09-23,597.4302978515625
2025-09-24,595.3329467773438
2025-09-25,592.7662963867188
2025-09-26,595.203125
2025-09-29,597.9595947265625
2025-09-30,599.5974731445312
2025-10-01,602.4737548828125
2025-10-02,604.9505615234375
2025-10-03,602.4038696289062
2025-10-06,606.9280395507812
2025-10-07,603.732177734375
2025-10-08,610.6532592773438
2025-10-09,609.9141845703125
2025-10-10,588.741455078125
2025-10-13,601.2353515625
2025-10-14,597.2305297851562
2025-10-15,601.445068359375
2025-10-16,599.2179565429688
2025-10-17,603.1528930664062
2025-10-20,610.7530517578125
2025-10-21,610.5933227539062
2025-10-22,604.7108764648438
2025-10-23,609.7943725585938
2025-10-24,616.305908203125
2025-10-27,627.2818603515625
2025-10-28,632.1055908203125
2025-10-29,634.9519653320312
2025-10-30,625.2444458007812
2025-10-31,628.2605590820312
2025-11-03,631.2666625976562
2025-11-04,618.4531860351562
2025-11-05,622.47802734375
2025-11-06,610.8829345703125
2025-11-07,608.9553833007812
2025-11-10,622.4280395507812
2025-11-11,620.7702026367188
2025-11-12,620.2808227539062
2025-11-13,607.6171875
2025-11-14,608.0765380859375
2025-11-17,602.8832397460938
2025-11-18,595.542724609375
2025-11-19,599.09814453125
2025-11-20,584.9163818359375
2025-11-21,589.3107299804688
2025-11-24,604.3812866210938
2025-11-25,608.1065063476562
2025-11-26,613.4796142578125
2025-11-28,618.4531860351562
2025-12-01,616.3758544921875
2025-12-02,621.1996459960938
2025-12-03,622.7177124023438
2025-12-04,622.138427734375
2025-12-05,624.6751708984375
2025-12-08,623.4767456054688
2025-12-09,624.2457275390625
2025-12-10,626.8024291992188
2025-12-11,624.7750854492188
